epsilon,frame_errors,decoded_words,frame_error_rate,runtime_seconds
0.089999999999999997,342,666,0.51351351351351349,0.025161349999999999
0.080000000000000002,344,863,0.39860950173812282,0.017749619000000001
0.070000000000000007,327,1223,0.26737530662305803,0.018778638
0.059999999999999998,324,1838,0.176278563656148,0.023676492
0.050000000000000003,323,3770,0.085676392572944293,0.036604607999999997
0.040000000000000001,309,8429,0.03665915292442757,0.065987313000000006
0.029999999999999999,303,25462,0.011900086403267614,0.16460814800000001
0.02,300,124354,0.0024124676327259274,0.702106122
0.01,300,2302721,0.00013028065492953772,10.314587709
