epsilon,frame_errors,decoded_words,frame_error_rate,runtime_seconds
0.10000000000000001,306,465,0.65806451612903227,0.253516083
0.089999999999999997,305,600,0.5083333333333333,0.30704283399999999
0.080000000000000002,308,728,0.42307692307692307,0.35832541699999998
0.070000000000000007,306,1220,0.25081967213114753,0.58462233299999999
0.059999999999999998,303,1863,0.16264090177133655,0.87130874999999997
